x,y,theta,speed,xref,yref
-3.293614, 0.504553, -0.000000, 0.822000, -3.293981, 0.504525
-3.293247, 0.504580, -0.000000, 0.654000, -3.293614, 0.504553
-3.292881, 0.504607, -0.000000, 0.672000, -3.293247, 0.504580
-3.292514, 0.504634, -0.000000, 0.604000, -3.292881, 0.504607
-3.292147, 0.504661, -0.000000, 0.706000, -3.292514, 0.504634
-3.291780, 0.504688, -0.000000, 0.775000, -3.292147, 0.504661
-3.291413, 0.504715, 0.000000, 0.812000, -3.291780, 0.504688
-3.291047, 0.504741, 0.000000, 0.747000, -3.291413, 0.504715
-3.290680, 0.504767, 0.000000, 0.711000, -3.291047, 0.504741
-3.290313, 0.504794, 0.000000, 0.815000, -3.290680, 0.504767
-3.289947, 0.504820, 0.000000, 0.690000, -3.290313, 0.504794
-3.289580, 0.504845, -0.000000, 0.814000, -3.289947, 0.504820
-3.289213, 0.504871, -0.000000, 0.882000, -3.289580, 0.504845
-3.288847, 0.504897, -0.000000, 0.776000, -3.289213, 0.504871
-3.288480, 0.504922, -0.000000, 0.709000, -3.288847, 0.504897
-3.288113, 0.504947, -0.000000, 0.707000, -3.288480, 0.504922
-3.287747, 0.504972, -0.000000, 0.771000, -3.288114, 0.504947
-3.287380, 0.504997, -0.000000, 0.738000, -3.287747, 0.504972
-3.287014, 0.505022, -0.000000, 0.803000, -3.287380, 0.504997
-3.286647, 0.505047, 0.000000, 0.697000, -3.287014, 0.505022
-3.286281, 0.505071, 0.000000, 0.707000, -3.286647, 0.505047
-3.285914, 0.505096, -0.000000, 0.747000, -3.286281, 0.505071
-3.285548, 0.505120, 0.000000, 0.705000, -3.285914, 0.505096
-3.285181, 0.505144, 0.000000, 0.709000, -3.285548, 0.505120
-3.284815, 0.505168, 0.000000, 0.740000, -3.285181, 0.505144
-3.284448, 0.505192, 0.000000, 0.834000, -3.284815, 0.505168
-3.284082, 0.505215, 0.000000, 0.770000, -3.284448, 0.505192
-3.283716, 0.505239, -0.000000, 0.692000, -3.284082, 0.505215
-3.283349, 0.505262, -0.000000, 0.855000, -3.283716, 0.505239
-3.282983, 0.505285, -0.000000, 0.773000, -3.283349, 0.505262
-3.282617, 0.505308, -0.000000, 0.723000, -3.282983, 0.505285
-3.282250, 0.505331, -0.000000, 0.624000, -3.282617, 0.505308
-3.281884, 0.505354, -0.000000, 0.646000, -3.282250, 0.505331
-3.281518, 0.505376, -0.000000, 0.844000, -3.281884, 0.505354
-3.281151, 0.505399, 0.000000, 0.728000, -3.281518, 0.505376
-3.280785, 0.505421, 0.000000, 0.724000, -3.281151, 0.505399
-3.280419, 0.505443, -0.000000, 0.685000, -3.280785, 0.505421
-3.280053, 0.505465, -0.000000, 0.717000, -3.280419, 0.505443
-3.279687, 0.505487, -0.000000, 0.742000, -3.280053, 0.505465
-3.279320, 0.505508, 0.000000, 0.841000, -3.279687, 0.505487
-3.278954, 0.505530, 0.000000, 0.770000, -3.279320, 0.505508
-3.278588, 0.505551, 0.000000, 0.590000, -3.278954, 0.505530
-3.278222, 0.505572, -0.000000, 0.766000, -3.278588, 0.505551
-3.277856, 0.505594, 0.000000, 0.791000, -3.278222, 0.505572
-3.277490, 0.505614, -0.000000, 0.638000, -3.277856, 0.505593
-3.277124, 0.505635, -0.000000, 0.711000, -3.277490, 0.505614
-3.276758, 0.505656, 0.000000, 0.894000, -3.277124, 0.505635
-3.276392, 0.505676, 0.000000, 0.702000, -3.276758, 0.505656
-3.276026, 0.505697, 0.000000, 0.921000, -3.276392, 0.505676
-3.275660, 0.505717, 0.000000, 0.701000, -3.276026, 0.505697
-3.275294, 0.505737, 0.000000, 0.857000, -3.275660, 0.505717
-3.274928, 0.505757, 0.000000, 0.769000, -3.275294, 0.505737
-3.274562, 0.505776, 0.000000, 0.717000, -3.274928, 0.505757
-3.274196, 0.505796, 0.000000, 0.755000, -3.274562, 0.505776
-3.273830, 0.505815, 0.000000, 0.691000, -3.274196, 0.505796
-3.273464, 0.505835, 0.000000, 0.699000, -3.273830, 0.505815
-3.273098, 0.505854, 0.000000, 0.663000, -3.273464, 0.505835
-3.272732, 0.505873, 0.000000, 0.758000, -3.273098, 0.505854
-3.272367, 0.505892, 0.000000, 0.788000, -3.272732, 0.505873
-3.272001, 0.505910, 0.000000, 0.754000, -3.272367, 0.505892
-3.271635, 0.505929, -0.000000, 0.769000, -3.272001, 0.505910
-3.271269, 0.505947, 0.000000, 0.763000, -3.271635, 0.505929
-3.270904, 0.505966, 0.000000, 0.776000, -3.271269, 0.505947
-3.270538, 0.505984, 0.000000, 0.605000, -3.270904, 0.505966
-3.270172, 0.506002, 0.000000, 0.613000, -3.270538, 0.505984
-3.269807, 0.506020, -0.000000, 0.650000, -3.270172, 0.506002
-3.269441, 0.506037, 0.000000, 0.751000, -3.269807, 0.506019
-3.269075, 0.506055, 0.000000, 0.645000, -3.269441, 0.506037
-3.268710, 0.506072, -0.000000, 0.694000, -3.269075, 0.506055
-3.268344, 0.506089, 0.000000, 0.700000, -3.268710, 0.506072
-3.267978, 0.506106, 0.000000, 0.635000, -3.268344, 0.506089
-3.267613, 0.506123, 0.000000, 0.695000, -3.267978, 0.506106
-3.267247, 0.506140, -0.000000, 0.759000, -3.267613, 0.506123
-3.266882, 0.506157, -0.000000, 0.749000, -3.267247, 0.506140
-3.266516, 0.506173, -0.000000, 0.794000, -3.266882, 0.506157
-3.266151, 0.506190, -0.000000, 0.810000, -3.266516, 0.506173
-3.265785, 0.506206, 0.000000, 0.830000, -3.266151, 0.506189
-3.265420, 0.506222, -0.000000, 0.818000, -3.265785, 0.506206
-3.265055, 0.506238, -0.000000, 0.783000, -3.265420, 0.506222
-3.264689, 0.506253, 0.000000, 0.796000, -3.265055, 0.506238
-3.264324, 0.506269, 0.000000, 0.673000, -3.264689, 0.506253
-3.263958, 0.506285, 0.000000, 0.776000, -3.264324, 0.506269
-3.263593, 0.506300, -0.000000, 0.743000, -3.263958, 0.506284
-3.263228, 0.506315, -0.000000, 0.886000, -3.263593, 0.506300
-3.262863, 0.506330, -0.000000, 0.791000, -3.263228, 0.506315
-3.262497, 0.506345, -0.000000, 0.834000, -3.262863, 0.506330
-3.262132, 0.506360, -0.000000, 0.702000, -3.262497, 0.506345
-3.261767, 0.506374, -0.000000, 0.633000, -3.262132, 0.506360
-3.261402, 0.506389, -0.000000, 0.752000, -3.261767, 0.506374
-3.261036, 0.506403, 0.000000, 0.703000, -3.261402, 0.506389
-3.260671, 0.506417, 0.000000, 0.646000, -3.261036, 0.506403
-3.260306, 0.506431, 0.000000, 0.720000, -3.260671, 0.506417
-3.259941, 0.506445, 0.000000, 0.711000, -3.260306, 0.506431
-3.259576, 0.506459, 0.000000, 0.889000, -3.259941, 0.506445
-3.259211, 0.506472, 0.000000, 0.583000, -3.259576, 0.506459
-3.258846, 0.506486, 0.000000, 0.796000, -3.259211, 0.506472
-3.258481, 0.506499, 0.000000, 0.731000, -3.258846, 0.506486
-3.258116, 0.506512, 0.000000, 0.823000, -3.258481, 0.506499
-3.257751, 0.506525, 0.000000, 0.748000, -3.258116, 0.506512
-3.257386, 0.506538, 0.000000, 0.670000, -3.257751, 0.506525
-3.257021, 0.506551, 0.000000, 0.756000, -3.257386, 0.506538
-3.256656, 0.506563, 0.000000, 0.727000, -3.257021, 0.506551
-3.256291, 0.506576, 0.000000, 0.749000, -3.256656, 0.506563
-3.255926, 0.506588, -0.000000, 0.715000, -3.256291, 0.506575
-3.255561, 0.506600, -0.000000, 0.714000, -3.255926, 0.506588
-3.255196, 0.506612, -0.000000, 0.699000, -3.255561, 0.506600
-3.254832, 0.506624, -0.000000, 0.611000, -3.255196, 0.506612
-3.254467, 0.506635, 0.000000, 0.811000, -3.254832, 0.506624
-3.254102, 0.506647, 0.000000, 0.748000, -3.254467, 0.506635
-3.253737, 0.506658, 0.000000, 0.783000, -3.254102, 0.506647
-3.253373, 0.506670, 0.000000, 0.801000, -3.253737, 0.506658
-3.253008, 0.506681, 0.000000, 0.711000, -3.253373, 0.506670
-3.252643, 0.506692, -0.000000, 0.655000, -3.253008, 0.506681
-3.252279, 0.506702, -0.000000, 0.731000, -3.252643, 0.506692
-3.251914, 0.506713, -0.000000, 0.729000, -3.252279, 0.506702
-3.251549, 0.506724, -0.000000, 0.707000, -3.251914, 0.506713
-3.251185, 0.506734, -0.000000, 0.746000, -3.251549, 0.506724
-3.250820, 0.506744, -0.000000, 0.628000, -3.251185, 0.506734
-3.250456, 0.506754, -0.000000, 0.732000, -3.250820, 0.506744
-3.250091, 0.506764, 0.000000, 0.589000, -3.250456, 0.506754
-3.249727, 0.506774, 0.000000, 0.741000, -3.250091, 0.506764
-3.249362, 0.506784, 0.000000, 0.813000, -3.249727, 0.506774
-3.248998, 0.506793, 0.000000, 0.731000, -3.249362, 0.506784
-3.248633, 0.506803, 0.000000, 0.783000, -3.248998, 0.506793
-3.248269, 0.506812, -0.000000, 0.737000, -3.248633, 0.506803
-3.247905, 0.506821, -0.000000, 0.688000, -3.248269, 0.506812
-3.247540, 0.506830, -0.000000, 0.633000, -3.247905, 0.506821
-3.247176, 0.506839, -0.000000, 0.882000, -3.247540, 0.506830
-3.246812, 0.506847, 0.000000, 0.595000, -3.247176, 0.506839
-3.246447, 0.506856, 0.000000, 0.702000, -3.246812, 0.506847
-3.246083, 0.506864, 0.000000, 0.711000, -3.246447, 0.506856
-3.245719, 0.506873, 0.000000, 0.629000, -3.246083, 0.506864
-3.245355, 0.506881, -0.000000, 0.685000, -3.245719, 0.506872
-3.244990, 0.506889, -0.000000, 0.658000, -3.245355, 0.506881
-3.244626, 0.506896, 0.000000, 0.840000, -3.244990, 0.506888
-3.244262, 0.506904, 0.000000, 0.737000, -3.244626, 0.506896
-3.243898, 0.506912, 0.000000, 0.777000, -3.244262, 0.506904
-3.243534, 0.506919, 0.000000, 0.756000, -3.243898, 0.506911
-3.243170, 0.506926, -0.000000, 0.779000, -3.243534, 0.506919
-3.242806, 0.506933, -0.000000, 0.787000, -3.243170, 0.506926
-3.242442, 0.506940, 0.000000, 0.693000, -3.242806, 0.506933
-3.242078, 0.506947, -0.000000, 0.761000, -3.242442, 0.506940
-3.241714, 0.506954, -0.000000, 0.755000, -3.242078, 0.506947
-3.241350, 0.506960, -0.000000, 0.728000, -3.241714, 0.506954
-3.240986, 0.506967, -0.000000, 0.636000, -3.241350, 0.506960
-3.240622, 0.506973, -0.000000, 0.741000, -3.240986, 0.506966
-3.240258, 0.506979, 0.000000, 0.873000, -3.240622, 0.506973
-3.239894, 0.506985, 0.000000, 0.827000, -3.240258, 0.506979
-3.239531, 0.506991, 0.000000, 0.693000, -3.239894, 0.506985
-3.239167, 0.506996, 0.000000, 0.714000, -3.239531, 0.506990
-3.238803, 0.507002, -0.000000, 0.697000, -3.239167, 0.506996
-3.238439, 0.507007, -0.000000, 0.979000, -3.238803, 0.507002
-3.238075, 0.507012, -0.000000, 0.787000, -3.238439, 0.507007
-3.237712, 0.507017, 0.000000, 0.747000, -3.238076, 0.507012
-3.237348, 0.507022, 0.000000, 0.888000, -3.237712, 0.507017
-3.236984, 0.507027, 0.000000, 0.586000, -3.237348, 0.507022
-3.236621, 0.507032, 0.000000, 0.612000, -3.236984, 0.507027
-3.236257, 0.507036, -0.000000, 0.722000, -3.236621, 0.507032
-3.235894, 0.507041, -0.000000, 0.729000, -3.236257, 0.507036
-3.235530, 0.507045, -0.000000, 0.653000, -3.235894, 0.507041
-3.235167, 0.507049, 0.000000, 0.598000, -3.235530, 0.507045
-3.234803, 0.507053, -0.000000, 0.791000, -3.235167, 0.507049
-3.234440, 0.507057, -0.000000, 0.798000, -3.234803, 0.507053
-3.234076, 0.507061, -0.000000, 0.591000, -3.234440, 0.507057
-3.233713, 0.507064, -0.000000, 0.892000, -3.234076, 0.507061
-3.233349, 0.507068, -0.000000, 0.726000, -3.233713, 0.507064
-3.232986, 0.507071, 0.000000, 0.729000, -3.233349, 0.507067
-3.232623, 0.507074, 0.000000, 0.691000, -3.232986, 0.507071
-3.232259, 0.507077, 0.000000, 0.928000, -3.232623, 0.507074
-3.231896, 0.507080, 0.000000, 0.606000, -3.232259, 0.507077
-3.231533, 0.507082, 0.000000, 0.830000, -3.231896, 0.507080
-3.231170, 0.507085, 0.000000, 0.753000, -3.231533, 0.507082
-3.230806, 0.507087, 0.000000, 0.635000, -3.231170, 0.507085
-3.230443, 0.507090, -0.000000, 0.808000, -3.230806, 0.507087
-3.230080, 0.507092, -0.000000, 0.613000, -3.230443, 0.507090
-3.229717, 0.507094, -0.000000, 0.699000, -3.230080, 0.507092
-3.229354, 0.507096, 0.000000, 0.726000, -3.229717, 0.507094
-3.228991, 0.507097, 0.000000, 0.673000, -3.229354, 0.507096
-3.228628, 0.507099, -0.000000, 0.655000, -3.228991, 0.507097
-3.228265, 0.507100, -0.000000, 0.890000, -3.228628, 0.507099
-3.227902, 0.507102, 0.000000, 0.832000, -3.228265, 0.507100
-3.227539, 0.507103, 0.000000, 0.786000, -3.227902, 0.507101
-3.227176, 0.507104, 0.000000, 0.756000, -3.227539, 0.507103
-3.226813, 0.507105, -0.000000, 0.656000, -3.227176, 0.507104
-3.226450, 0.507105, -0.000000, 0.783000, -3.226813, 0.507105
-3.226087, 0.507106, -0.000000, 0.718000, -3.226450, 0.507105
-3.225724, 0.507106, 0.000000, 0.838000, -3.226087, 0.507106
-3.225361, 0.507107, -0.000000, 0.846000, -3.225724, 0.507106
-3.224998, 0.507107, -0.000000, 0.690000, -3.225361, 0.507107
-3.224636, 0.507107, 0.000000, 0.690000, -3.224998, 0.507107
-3.224273, 0.507107, 0.000000, 0.625000, -3.224636, 0.507107
-3.223910, 0.507106, 0.000000, 0.752000, -3.224273, 0.507107
-3.223548, 0.507106, 0.000000, 0.895000, -3.223910, 0.507106
-3.223185, 0.507106, 0.000000, 0.756000, -3.223548, 0.507106
-3.222822, 0.507105, -0.000000, 0.907000, -3.223185, 0.507105
-3.222460, 0.507104, -0.000000, 0.720000, -3.222822, 0.507105
-3.222097, 0.507103, -0.000000, 0.755000, -3.222460, 0.507104
-3.221735, 0.507102, -0.000000, 0.736000, -3.222097, 0.507103
-3.221372, 0.507101, -0.000000, 0.722000, -3.221735, 0.507102
-3.221010, 0.507099, 0.000000, 0.736000, -3.221372, 0.507101
-3.220647, 0.507098, -0.000000, 0.728000, -3.221010, 0.507099
-3.220285, 0.507096, -0.000000, 1.014000, -3.220647, 0.507098
-3.219922, 0.507095, -0.000000, 0.780000, -3.220285, 0.507096
-3.219560, 0.507093, -0.000000, 0.678000, -3.219922, 0.507094
-3.219197, 0.507091, -0.000000, 0.830000, -3.219560, 0.507093
-3.218835, 0.507088, -0.000000, 0.979000, -3.219198, 0.507090
-3.218473, 0.507086, 0.000000, 0.672000, -3.218835, 0.507088
-3.218111, 0.507084, 0.000000, 0.740000, -3.218473, 0.507086
-3.217748, 0.507081, 0.000000, 0.668000, -3.218111, 0.507083
-3.217386, 0.507078, 0.000000, 0.741000, -3.217748, 0.507081
-3.217024, 0.507075, 0.000000, 0.753000, -3.217386, 0.507078
-3.216662, 0.507072, 0.000000, 0.884000, -3.217024, 0.507075
-3.216300, 0.507069, 0.000000, 0.668000, -3.216662, 0.507072
-3.215938, 0.507066, 0.000000, 0.718000, -3.216300, 0.507069
-3.215575, 0.507062, 0.000000, 0.803000, -3.215938, 0.507066
-3.215213, 0.507059, -0.000000, 0.823000, -3.215575, 0.507062
-3.214851, 0.507055, -0.000000, 0.776000, -3.215213, 0.507059
-3.214489, 0.507051, -0.000000, 0.819000, -3.214851, 0.507055
-3.214127, 0.507047, -0.000000, 0.690000, -3.214489, 0.507051
-3.213765, 0.507043, -0.000000, 0.749000, -3.214127, 0.507047
-3.213404, 0.507039, 0.000000, 0.758000, -3.213766, 0.507043
-3.213042, 0.507034, -0.000000, 0.844000, -3.213404, 0.507039
-3.212680, 0.507030, -0.000000, 0.797000, -3.213042, 0.507034
-3.212318, 0.507025, -0.000000, 0.744000, -3.212680, 0.507030
-3.211956, 0.507020, -0.000000, 0.716000, -3.212318, 0.507025
-3.211594, 0.507015, -0.000000, 0.784000, -3.211956, 0.507020
-3.211233, 0.507010, -0.000000, 0.799000, -3.211594, 0.507015
-3.210871, 0.507005, 0.000000, 0.703000, -3.211233, 0.507010
-3.210509, 0.507000, 0.000000, 0.696000, -3.210871, 0.507005
-3.210148, 0.506994, 0.000000, 0.750000, -3.210509, 0.507000
-3.209786, 0.506989, 0.000000, 0.887000, -3.210148, 0.506994
-3.209424, 0.506983, 0.000000, 0.781000, -3.209786, 0.506988
-3.209063, 0.506977, 0.000000, 0.606000, -3.209424, 0.506983
-3.208701, 0.506971, 0.000000, 0.777000, -3.209063, 0.506977
-3.208340, 0.506965, -0.000000, 0.770000, -3.208701, 0.506971
-3.207978, 0.506958, -0.000000, 0.784000, -3.208340, 0.506965
-3.207617, 0.506952, 0.000000, 0.767000, -3.207978, 0.506958
-3.207256, 0.506945, -0.000000, 0.644000, -3.207617, 0.506952
-3.206894, 0.506938, -0.000000, 0.794000, -3.207256, 0.506945
-3.206533, 0.506932, -0.000000, 0.736000, -3.206894, 0.506938
-3.206171, 0.506925, 0.000000, 0.873000, -3.206533, 0.506932
-3.205810, 0.506917, 0.000000, 0.779000, -3.206171, 0.506925
-3.205449, 0.506910, 0.000000, 0.747000, -3.205810, 0.506917
-3.205088, 0.506903, -0.000000, 0.825000, -3.205449, 0.506910
-3.204726, 0.506895, -0.000000, 0.743000, -3.205088, 0.506903
-3.204365, 0.506887, -0.000000, 0.746000, -3.204726, 0.506895
-3.204004, 0.506880, -0.000000, 0.713000, -3.204365, 0.506887
-3.203643, 0.506872, 0.000000, 0.722000, -3.204004, 0.506880
-3.203282, 0.506864, 0.000000, 0.628000, -3.203643, 0.506872
-3.202921, 0.506855, 0.000000, 0.655000, -3.203282, 0.506864
-3.202560, 0.506847, 0.000000, 0.717000, -3.202921, 0.506855
-3.202199, 0.506838, 0.000000, 0.795000, -3.202560, 0.506847
-3.201838, 0.506830, -0.000000, 0.631000, -3.202199, 0.506838
-3.201477, 0.506821, 0.000000, 0.710000, -3.201838, 0.506830
-3.201116, 0.506812, 0.000000, 0.780000, -3.201477, 0.506821
-3.200755, 0.506803, -0.000000, 0.763000, -3.201116, 0.506812
-3.200394, 0.506794, -0.000000, 0.805000, -3.200755, 0.506803
-3.200033, 0.506785, 0.000000, 0.826000, -3.200394, 0.506794
-3.199673, 0.506775, 0.000000, 0.810000, -3.200033, 0.506785
-3.199312, 0.506766, 0.000000, 0.717000, -3.199673, 0.506775
-3.198951, 0.506756, 0.000000, 0.746000, -3.199312, 0.506765
-3.198590, 0.506746, 0.000000, 0.719000, -3.198951, 0.506756
-3.198230, 0.506736, 0.000000, 0.714000, -3.198590, 0.506746
-3.197869, 0.506726, -0.000000, 0.710000, -3.198230, 0.506736
-3.197508, 0.506716, 0.000000, 0.749000, -3.197869, 0.506726
-3.197148, 0.506705, 0.000000, 0.748000, -3.197508, 0.506715
-3.196787, 0.506695, -0.000000, 0.696000, -3.197148, 0.506705
-3.196427, 0.506684, -0.000000, 0.664000, -3.196787, 0.506695
-3.196066, 0.506673, -0.000000, 0.794000, -3.196427, 0.506684
-3.195706, 0.506662, 0.000000, 0.702000, -3.196066, 0.506673
-3.195345, 0.506651, 0.000000, 0.610000, -3.195706, 0.506662
-3.194985, 0.506640, 0.000000, 0.644000, -3.195345, 0.506651
-3.194625, 0.506629, 0.000000, 0.750000, -3.194985, 0.506640
-3.194264, 0.506617, 0.000000, 0.815000, -3.194625, 0.506629
-3.193904, 0.506605, 0.000000, 0.630000, -3.194264, 0.506617
-3.193544, 0.506594, -0.000000, 0.784000, -3.193904, 0.506605
-3.193184, 0.506582, -0.000000, 0.802000, -3.193544, 0.506594
-3.192823, 0.506570, -0.000000, 0.752000, -3.193184, 0.506582
-3.192463, 0.506558, 0.000000, 0.735000, -3.192823, 0.506570
-3.192103, 0.506545, 0.000000, 0.667000, -3.192463, 0.506558
-3.191743, 0.506533, -0.000000, 0.744000, -3.192103, 0.506545
-3.191383, 0.506520, 0.000000, 0.747000, -3.191743, 0.506533
-3.191023, 0.506508, 0.000000, 0.709000, -3.191383, 0.506520
-3.190663, 0.506495, 0.000000, 0.884000, -3.191023, 0.506508
-3.190303, 0.506482, 0.000000, 0.813000, -3.190663, 0.506495
-3.189943, 0.506469, -0.000000, 0.813000, -3.190303, 0.506482
-3.189583, 0.506456, -0.000000, 0.676000, -3.189943, 0.506469
-3.189223, 0.506442, -0.000000, 0.791000, -3.189583, 0.506456
-3.188863, 0.506429, -0.000000, 0.757000, -3.189223, 0.506442
-3.188503, 0.506415, -0.000000, 0.741000, -3.188863, 0.506429
-3.188143, 0.506401, -0.000000, 0.642000, -3.188503, 0.506415
-3.187784, 0.506388, -0.000000, 0.798000, -3.188143, 0.506401
-3.187424, 0.506374, 0.000000, 0.751000, -3.187784, 0.506387
-3.187064, 0.506359, 0.000000, 0.731000, -3.187424, 0.506373
-3.186705, 0.506345, 0.000000, 0.754000, -3.187064, 0.506359
-3.186345, 0.506331, -0.000000, 0.564000, -3.186705, 0.506345
-3.185985, 0.506316, -0.000000, 0.813000, -3.186345, 0.506331
-3.185626, 0.506301, -0.000000, 0.718000, -3.185985, 0.506316
-3.185266, 0.506287, 0.000000, 0.755000, -3.185626, 0.506301
-3.184907, 0.506272, 0.000000, 0.729000, -3.185266, 0.506287
-3.184547, 0.506257, 0.000000, 0.758000, -3.184907, 0.506272
-3.184188, 0.506241, 0.000000, 0.781000, -3.184547, 0.506257
-3.183828, 0.506226, 0.000000, 0.611000, -3.184188, 0.506241
-3.183469, 0.506211, 0.000000, 0.721000, -3.183828, 0.506226
-3.183110, 0.506195, 0.000000, 0.760000, -3.183469, 0.506210
-3.182750, 0.506179, 0.000000, 0.689000, -3.183110, 0.506195
-3.182391, 0.506163, 0.000000, 0.616000, -3.182750, 0.506179
-3.182032, 0.506147, 0.000000, 0.660000, -3.182391, 0.506163
-3.181673, 0.506131, 0.000000, 0.873000, -3.182032, 0.506147
-3.181313, 0.506115, -0.000000, 0.720000, -3.181673, 0.506131
-3.180954, 0.506098, -0.000000, 0.638000, -3.181313, 0.506115
-3.180595, 0.506082, 0.000000, 0.677000, -3.180954, 0.506098
-3.180236, 0.506065, 0.000000, 0.870000, -3.180595, 0.506082
-3.179877, 0.506048, 0.000000, 0.726000, -3.180236, 0.506065
-3.179518, 0.506032, 0.000000, 0.782000, -3.179877, 0.506048
-3.179159, 0.506014, 0.000000, 0.554000, -3.179518, 0.506031
-3.178800, 0.505997, 0.000000, 0.728000, -3.179159, 0.506014
-3.178441, 0.505980, 0.000000, 0.766000, -3.178800, 0.505997
-3.178082, 0.505962, -0.000000, 0.764000, -3.178441, 0.505980
-3.177723, 0.505945, -0.000000, 0.746000, -3.178082, 0.505962
-3.177364, 0.505927, -0.000000, 0.900000, -3.177723, 0.505945
-3.177006, 0.505909, -0.000000, 0.752000, -3.177364, 0.505927
-3.176647, 0.505891, -0.000000, 0.646000, -3.177006, 0.505909
-3.176288, 0.505873, -0.000000, 0.747000, -3.176647, 0.505891
-3.175929, 0.505855, -0.000000, 0.766000, -3.176288, 0.505873
-3.175571, 0.505837, -0.000000, 0.706000, -3.175929, 0.505855
-3.175212, 0.505818, -0.000000, 0.794000, -3.175571, 0.505836
-3.174854, 0.505799, 0.000000, 0.755000, -3.175212, 0.505818
-3.174495, 0.505781, 0.000000, 0.830000, -3.174854, 0.505799
-3.174136, 0.505762, -0.000000, 0.776000, -3.174495, 0.505781
-3.173778, 0.505743, 0.000000, 0.749000, -3.174136, 0.505762
-3.173420, 0.505724, 0.000000, 0.827000, -3.173778, 0.505743
-3.173061, 0.505704, 0.000000, 0.755000, -3.173420, 0.505723
-3.172703, 0.505685, 0.000000, 0.719000, -3.173061, 0.505704
-3.172344, 0.505665, -0.000000, 0.834000, -3.172703, 0.505685
-3.171986, 0.505646, 0.000000, 0.650000, -3.172344, 0.505665
-3.171628, 0.505626, -0.000000, 0.640000, -3.171986, 0.505645
-3.171269, 0.505606, -0.000000, 0.784000, -3.171628, 0.505626
-3.170911, 0.505586, 0.000000, 0.797000, -3.171269, 0.505606
-3.170553, 0.505565, 0.000000, 0.790000, -3.170911, 0.505586
-3.170195, 0.505545, -0.000000, 0.796000, -3.170553, 0.505565
-3.169837, 0.505525, -0.000000, 0.642000, -3.170195, 0.505545
-3.169479, 0.505504, -0.000000, 0.803000, -3.169837, 0.505525
-3.169121, 0.505483, -0.000000, 0.689000, -3.169479, 0.505504
-3.168763, 0.505462, -0.000000, 0.731000, -3.169121, 0.505483
-3.168405, 0.505441, 0.000000, 0.747000, -3.168763, 0.505462
-3.168047, 0.505420, 0.000000, 0.728000, -3.168405, 0.505441
-3.167689, 0.505399, -0.000000, 0.852000, -3.168047, 0.505420
-3.167331, 0.505378, -0.000000, 0.752000, -3.167689, 0.505399
-3.166973, 0.505356, -0.000000, 0.649000, -3.167331, 0.505378
-3.166615, 0.505335, -0.000000, 0.758000, -3.166973, 0.505356
-3.166257, 0.505313, 0.000000, 0.793000, -3.166615, 0.505335
-3.165900, 0.505291, 0.000000, 0.747000, -3.166257, 0.505313
-3.165542, 0.505269, 0.000000, 0.747000, -3.165900, 0.505291
-3.165184, 0.505247, -0.000000, 0.978000, -3.165542, 0.505269
-3.164827, 0.505224, -0.000000, 0.796000, -3.165184, 0.505247
-3.164469, 0.505202, 0.000000, 0.668000, -3.164827, 0.505224
-3.164111, 0.505179, 0.000000, 0.653000, -3.164469, 0.505202
-3.163754, 0.505157, -0.000000, 0.651000, -3.164111, 0.505179
-3.163396, 0.505134, -0.000000, 0.598000, -3.163754, 0.505157
-3.163039, 0.505111, -0.000000, 0.676000, -3.163396, 0.505134
-3.162681, 0.505088, -0.000000, 0.714000, -3.163039, 0.505111
-3.162324, 0.505065, -0.000000, 0.579000, -3.162682, 0.505088
-3.161967, 0.505041, 0.000000, 0.652000, -3.162324, 0.505065
-3.161609, 0.505018, 0.000000, 0.733000, -3.161967, 0.505041
-3.161252, 0.504994, -0.000000, 0.844000, -3.161609, 0.505018
-3.160895, 0.504971, -0.000000, 0.745000, -3.161252, 0.504994
-3.160538, 0.504947, -0.000000, 0.702000, -3.160895, 0.504971
-3.160180, 0.504923, -0.000000, 0.598000, -3.160538, 0.504947
-3.159823, 0.504899, -0.000000, 0.730000, -3.160180, 0.504923
-3.159466, 0.504875, -0.000000, 0.696000, -3.159823, 0.504899
-3.159109, 0.504850, -0.000000, 0.730000, -3.159466, 0.504875
-3.158752, 0.504826, 0.000000, 0.736000, -3.159109, 0.504850
-3.158395, 0.504801, 0.000000, 0.834000, -3.158752, 0.504826
-3.158038, 0.504777, 0.000000, 0.630000, -3.158395, 0.504801
-3.157681, 0.504752, 0.000000, 0.684000, -3.158038, 0.504776
-3.157324, 0.504727, 0.000000, 0.806000, -3.157681, 0.504752
-3.156967, 0.504702, 0.000000, 0.633000, -3.157324, 0.504727
-3.156610, 0.504676, 0.000000, 0.541000, -3.156967, 0.504701
-3.156254, 0.504651, 0.000000, 0.694000, -3.156610, 0.504676
-3.155897, 0.504625, 0.000000, 0.756000, -3.156254, 0.504651
-3.155540, 0.504600, 0.000000, 0.692000, -3.155897, 0.504625
-3.155183, 0.504574, -0.000000, 0.680000, -3.155540, 0.504600
-3.154827, 0.504548, -0.000000, 0.782000, -3.155183, 0.504574
-3.154470, 0.504522, 0.000000, 0.736000, -3.154827, 0.504548
-3.154114, 0.504496, 0.000000, 0.751000, -3.154470, 0.504522
-3.153757, 0.504470, 0.000000, 0.768000, -3.154114, 0.504496
-3.153401, 0.504443, -0.000000, 0.738000, -3.153757, 0.504470
